unit,sex,age,region,year,value
YR,M,Y31,PT,2008,46.3
YR,M,Y32,BE,2008,46.1
YR,M,Y32,PT,2008,45.3
YR,M,Y33,BE,2008,45.1
YR,M,Y33,PT,2008,44.4
YR,M,Y34,BE,2008,44.2
YR,M,Y34,PT,2008,43.4
YR,M,Y35,BE,2008,43.2
YR,M,Y35,PT,2008,42.5
YR,M,Y36,BE,2008,42.3
YR,M,Y36,PT,2008,41.6
YR,M,Y37,BE,2008,41.3
YR,M,Y37,PT,2008,40.6
YR,M,Y38,BE,2008,40.3
YR,M,Y38,PT,2008,39.7
YR,M,Y39,BE,2008,39.4
YR,M,Y39,PT,2008,38.8
YR,M,Y4,BE,2008,73.3
YR,M,Y4,PT,2008,72.6
YR,M,Y40,BE,2008,38.5
YR,M,Y40,PT,2008,37.9
YR,M,Y41,BE,2008,37.5
YR,M,Y41,PT,2008,36.9
YR,M,Y42,BE,2008,36.6
YR,M,Y42,PT,2008,36.0
YR,M,Y43,BE,2008,35.7
YR,M,Y43,PT,2008,35.1
YR,M,Y44,BE,2008,34.7
YR,M,Y44,PT,2008,34.2
YR,M,Y45,BE,2008,33.8
YR,M,Y45,PT,2008,33.4
YR,M,Y46,BE,2008,32.9
YR,M,Y46,PT,2008,32.5
YR,M,Y47,BE,2008,32.0
YR,M,Y47,PT,2008,31.6
YR,M,Y48,BE,2008,31.1
YR,M,Y48,PT,2008,30.7
YR,M,Y49,BE,2008,30.2
YR,M,Y49,PT,2008,29.9
YR,M,Y5,BE,2008,72.3
YR,M,Y5,PT,2008,71.6
YR,M,Y50,BE,2008,29.3
YR,M,Y50,PT,2008,29.0
YR,M,Y51,BE,2008,28.4
YR,M,Y51,PT,2008,28.2
YR,M,Y52,BE,2008,27.6
YR,M,Y52,PT,2008,27.4
YR,M,Y53,BE,2008,26.7
YR,M,Y53,PT,2008,26.5
YR,M,Y54,BE,2008,25.9
YR,M,Y54,PT,2008,25.7
YR,M,Y55,BE,2008,25.1
YR,M,Y55,PT,2008,24.9
YR,M,Y56,BE,2008,24.2
YR,M,Y56,PT,2008,24.1
YR,M,Y57,BE,2008,23.4
YR,M,Y57,PT,2008,23.2
YR,M,Y58,BE,2008,22.6
YR,M,Y58,PT,2008,22.4
YR,M,Y59,BE,2008,21.8
YR,M,Y59,PT,2008,21.6
YR,M,Y6,BE,2008,71.3
YR,M,Y6,PT,2008,70.6
YR,M,Y60,BE,2008,21.0
YR,M,Y60,PT,2008,20.8
YR,M,Y61,BE,2008,20.3
YR,M,Y61,PT,2008,20.0
YR,M,Y62,BE,2008,19.5
YR,M,Y62,PT,2008,19.3
YR,M,Y63,BE,2008,18.7
YR,M,Y63,PT,2008,18.5
YR,M,Y64,BE,2008,18.0
YR,M,Y64,PT,2008,17.7
YR,M,Y65,BE,2008,17.3
YR,M,Y65,PT,2008,17.0
YR,M,Y66,BE,2008,16.6
YR,M,Y66,PT,2008,16.2
YR,M,Y67,BE,2008,15.8
YR,M,Y67,PT,2008,15.5
YR,M,Y68,BE,2008,15.1
YR,M,Y68,PT,2008,14.7
YR,M,Y69,BE,2008,14.4
YR,M,Y69,PT,2008,14.0
YR,M,Y7,BE,2008,70.3
YR,M,Y7,PT,2008,69.6
YR,M,Y70,BE,2008,13.7
YR,M,Y70,PT,2008,13.3
YR,M,Y71,BE,2008,13.0
YR,M,Y71,PT,2008,12.6
YR,M,Y72,BE,2008,12.4
YR,M,Y72,PT,2008,12.0
YR,M,Y73,BE,2008,11.7
YR,M,Y73,PT,2008,11.3
YR,M,Y74,BE,2008,11.1
YR,M,Y74,PT,2008,10.7
YR,M,Y75,BE,2008,10.4
YR,M,Y75,PT,2008,10.1
YR,M,Y76,BE,2008,9.8
YR,M,Y76,PT,2008,9.5
YR,M,Y77,BE,2008,9.3
YR,M,Y77,PT,2008,8.9
YR,M,Y78,BE,2008,8.7
YR,M,Y78,PT,2008,8.3
YR,M,Y79,BE,2008,8.2
YR,M,Y79,PT,2008,7.8
YR,M,Y8,BE,2008,69.3
YR,M,Y8,PT,2008,68.6
YR,M,Y80,BE,2008,7.7
YR,M,Y80,PT,2008,7.4
YR,M,Y81,BE,2008,7.2
YR,M,Y81,PT,2008,6.9
YR,M,Y82,BE,2008,6.8
YR,M,Y82,PT,2008,6.5
YR,M,Y83,BE,2008,6.4
YR,M,Y83,PT,2008,6.1
YR,M,Y84,BE,2008,6.0
YR,M,Y84,PT,2008,5.7
YR,M,Y9,BE,2008,68.3
YR,M,Y9,PT,2008,67.6
YR,M,Y_GE85,BE,2008,5.6
YR,M,Y_GE85,PT,2008,5.4
YR,M,Y_LT1,BE,2008,76.9
YR,M,Y_LT1,PT,2008,76.2
YR,T,Y1,BE,2008,79.1
YR,T,Y1,PT,2008,78.8
YR,T,Y10,BE,2008,70.2
YR,T,Y10,PT,2008,69.9
YR,T,Y11,BE,2008,69.2
YR,T,Y11,PT,2008,68.9
YR,T,Y12,BE,2008,68.2
YR,T,Y12,PT,2008,67.9
YR,T,Y13,BE,2008,67.2
YR,T,Y13,PT,2008,66.9
YR,T,Y14,BE,2008,66.2
YR,T,Y14,PT,2008,65.9
YR,T,Y15,BE,2008,65.2
YR,T,Y15,PT,2008,64.9
YR,T,Y16,BE,2008,64.2
YR,T,Y16,PT,2008,63.9
YR,T,Y17,BE,2008,63.3
YR,T,Y17,PT,2008,63.0
YR,T,Y18,BE,2008,62.3
YR,T,Y18,PT,2008,62.0
YR,T,Y19,BE,2008,61.3
YR,T,Y19,PT,2008,61.0
YR,T,Y2,BE,2008,78.1
YR,T,Y2,PT,2008,77.8
YR,T,Y20,BE,2008,60.3
YR,T,Y20,PT,2008,60.0
YR,T,Y21,BE,2008,59.4
YR,T,Y21,PT,2008,59.1
YR,T,Y22,BE,2008,58.4
YR,T,Y22,PT,2008,58.1
YR,T,Y23,BE,2008,57.4
YR,T,Y23,PT,2008,57.1
YR,T,Y24,BE,2008,56.5
YR,T,Y24,PT,2008,56.2
YR,T,Y25,BE,2008,55.5
YR,T,Y25,PT,2008,55.2
YR,T,Y26,BE,2008,54.5
YR,T,Y26,PT,2008,54.2
YR,T,Y27,BE,2008,53.6
YR,T,Y27,PT,2008,53.3
YR,T,Y28,BE,2008,52.6
YR,T,Y28,PT,2008,52.3
YR,T,Y29,BE,2008,51.6
YR,T,Y29,PT,2008,51.3
YR,T,Y3,BE,2008,77.1
YR,T,Y3,PT,2008,76.8
YR,T,Y30,BE,2008,50.7
YR,T,Y30,PT,2008,50.4
YR,T,Y31,BE,2008,49.7
YR,T,Y31,PT,2008,49.4
YR,T,Y32,BE,2008,48.7
YR,T,Y32,PT,2008,48.4
YR,T,Y33,BE,2008,47.8
YR,T,Y33,PT,2008,47.5
YR,T,Y34,BE,2008,46.8
YR,T,Y34,PT,2008,46.5
YR,T,Y35,BE,2008,45.8
YR,T,Y35,PT,2008,45.6
YR,T,Y36,BE,2008,44.9
YR,T,Y36,PT,2008,44.6
YR,T,Y37,BE,2008,43.9
YR,T,Y37,PT,2008,43.6
YR,T,Y38,BE,2008,42.9
YR,T,Y38,PT,2008,42.7
YR,T,Y39,BE,2008,42.0
YR,T,Y39,PT,2008,41.8
YR,T,Y4,BE,2008,76.1
YR,T,Y4,PT,2008,75.8
YR,T,Y40,BE,2008,41.0
YR,T,Y40,PT,2008,40.8
YR,T,Y41,BE,2008,40.1
YR,T,Y41,PT,2008,39.9
YR,T,Y42,BE,2008,39.1
YR,T,Y42,PT,2008,39.0
YR,T,Y43,BE,2008,38.2
YR,T,Y43,PT,2008,38.0
YR,T,Y44,BE,2008,37.3
YR,T,Y44,PT,2008,37.1
YR,T,Y45,BE,2008,36.3
YR,T,Y45,PT,2008,36.2
YR,T,Y46,BE,2008,35.4
YR,T,Y46,PT,2008,35.3
YR,T,Y47,BE,2008,34.5
YR,T,Y47,PT,2008,34.4
YR,T,Y48,BE,2008,33.6
YR,T,Y48,PT,2008,33.5
YR,T,Y49,BE,2008,32.7
YR,T,Y49,PT,2008,32.6
YR,T,Y5,BE,2008,75.2
YR,T,Y5,PT,2008,74.8
YR,T,Y50,BE,2008,31.8
YR,T,Y50,PT,2008,31.7
YR,T,Y51,BE,2008,30.9
YR,T,Y51,PT,2008,30.8
YR,T,Y52,BE,2008,30.0
YR,T,Y52,PT,2008,29.9
YR,T,Y53,BE,2008,29.1
YR,T,Y53,PT,2008,29.1
YR,T,Y54,BE,2008,28.3
YR,T,Y54,PT,2008,28.2
YR,T,Y55,BE,2008,27.4
YR,T,Y55,PT,2008,27.3
YR,T,Y56,BE,2008,26.6
YR,T,Y56,PT,2008,26.5
YR,T,Y57,BE,2008,25.7
YR,T,Y57,PT,2008,25.6
YR,T,Y58,BE,2008,24.9
YR,T,Y58,PT,2008,24.7
YR,T,Y59,BE,2008,24.0
YR,T,Y59,PT,2008,23.9
YR,T,Y6,BE,2008,74.2
YR,T,Y6,PT,2008,73.8
YR,T,Y60,BE,2008,23.2
YR,T,Y60,PT,2008,23.1
YR,T,Y61,BE,2008,22.4
YR,T,Y61,PT,2008,22.2
YR,T,Y62,BE,2008,21.6
YR,T,Y62,PT,2008,21.4
YR,T,Y63,BE,2008,20.8
YR,T,Y63,PT,2008,20.6
YR,T,Y64,BE,2008,20.0
YR,T,Y64,PT,2008,19.7
YR,T,Y65,BE,2008,19.3
YR,T,Y65,PT,2008,18.9
YR,T,Y66,BE,2008,18.5
YR,T,Y66,PT,2008,18.1
YR,T,Y67,BE,2008,17.7
YR,T,Y67,PT,2008,17.3
YR,T,Y68,BE,2008,17.0
YR,T,Y68,PT,2008,16.5
YR,T,Y69,BE,2008,16.2
YR,T,Y69,PT,2008,15.8
YR,T,Y7,BE,2008,73.2
YR,T,Y7,PT,2008,72.9
YR,T,Y70,BE,2008,15.5
YR,T,Y70,PT,2008,15.0
YR,T,Y71,BE,2008,14.7
YR,T,Y71,PT,2008,14.3
YR,T,Y72,BE,2008,14.0
YR,T,Y72,PT,2008,13.5
YR,T,Y73,BE,2008,13.3
YR,T,Y73,PT,2008,12.8
YR,T,Y74,BE,2008,12.6
YR,T,Y74,PT,2008,12.1
YR,T,Y75,BE,2008,11.9
YR,T,Y75,PT,2008,11.4
YR,T,Y76,BE,2008,11.3
YR,T,Y76,PT,2008,10.8
YR,T,Y77,BE,2008,10.6
YR,T,Y77,PT,2008,10.1
YR,T,Y78,BE,2008,10.0
YR,T,Y78,PT,2008,9.5
YR,T,Y79,BE,2008,9.4
YR,T,Y79,PT,2008,8.9
YR,T,Y8,BE,2008,72.2
YR,T,Y8,PT,2008,71.9
YR,T,Y80,BE,2008,8.8
YR,T,Y80,PT,2008,8.4
YR,T,Y81,BE,2008,8.3
YR,T,Y81,PT,2008,7.8
YR,T,Y82,BE,2008,7.8
YR,T,Y82,PT,2008,7.3
YR,T,Y83,BE,2008,7.3
YR,T,Y83,PT,2008,6.8
YR,T,Y84,BE,2008,6.9
YR,T,Y84,PT,2008,6.4
YR,T,Y9,BE,2008,71.2
YR,T,Y9,PT,2008,70.9
YR,T,Y_GE85,BE,2008,6.4
YR,T,Y_GE85,PT,2008,6.0
YR,T,Y_LT1,BE,2008,79.8
YR,T,Y_LT1,PT,2008,79.5
YR,F,Y1,BE,2007,81.9
YR,F,Y1,PT,2007,81.7
YR,F,Y10,BE,2007,73.0
YR,F,Y10,PT,2007,72.8
YR,F,Y11,BE,2007,72.0
YR,F,Y11,PT,2007,71.8
YR,F,Y12,BE,2007,71.0
YR,F,Y12,PT,2007,70.9
YR,F,Y13,BE,2007,70.0
YR,F,Y13,PT,2007,69.9
YR,F,Y14,BE,2007,69.0
YR,F,Y14,PT,2007,68.9
YR,F,Y15,BE,2007,68.0
YR,F,Y15,PT,2007,67.9
YR,F,Y16,BE,2007,67.0
YR,F,Y16,PT,2007,66.9
YR,F,Y17,BE,2007,66.0
YR,F,Y17,PT,2007,65.9
YR,F,Y18,BE,2007,65.0
YR,F,Y18,PT,2007,64.9
YR,F,Y19,BE,2007,64.1
YR,F,Y19,PT,2007,63.9
YR,F,Y2,BE,2007,80.9
YR,F,Y2,PT,2007,80.8
YR,F,Y20,BE,2007,63.1
YR,F,Y20,PT,2007,63.0
YR,F,Y21,BE,2007,62.1
YR,F,Y21,PT,2007,62.0
YR,F,Y22,BE,2007,61.1
YR,F,Y22,PT,2007,61.0
YR,F,Y23,BE,2007,60.1
YR,F,Y23,PT,2007,60.0
YR,F,Y24,BE,2007,59.2
YR,F,Y24,PT,2007,59.0
YR,F,Y25,BE,2007,58.2
YR,F,Y25,PT,2007,58.1
YR,F,Y26,BE,2007,57.2
YR,F,Y26,PT,2007,57.1
YR,F,Y27,BE,2007,56.2
YR,F,Y27,PT,2007,56.1
YR,F,Y28,BE,2007,55.2
YR,F,Y28,PT,2007,55.1
YR,F,Y29,BE,2007,54.2
YR,F,Y29,PT,2007,54.1
YR,F,Y3,BE,2007,79.9
YR,F,Y3,PT,2007,79.8
YR,F,Y30,BE,2007,53.3
YR,F,Y30,PT,2007,53.1
YR,F,Y31,BE,2007,52.3
YR,F,Y31,PT,2007,52.2
YR,F,Y32,BE,2007,51.3
YR,F,Y32,PT,2007,51.2
YR,F,Y33,BE,2007,50.3
YR,F,Y33,PT,2007,50.2
YR,F,Y34,BE,2007,49.4
YR,F,Y34,PT,2007,49.2
YR,F,Y35,BE,2007,48.4
YR,F,Y35,PT,2007,48.3
YR,F,Y36,BE,2007,47.4
YR,F,Y36,PT,2007,47.3
YR,F,Y37,BE,2007,46.4
YR,F,Y37,PT,2007,46.3
YR,F,Y38,BE,2007,45.5
YR,F,Y38,PT,2007,45.4
YR,F,Y39,BE,2007,44.5
YR,F,Y39,PT,2007,44.4
YR,F,Y4,BE,2007,78.9
YR,F,Y4,PT,2007,78.8
YR,F,Y40,BE,2007,43.5
YR,F,Y40,PT,2007,43.4
YR,F,Y41,BE,2007,42.6
YR,F,Y41,PT,2007,42.5
YR,F,Y42,BE,2007,41.6
YR,F,Y42,PT,2007,41.5
YR,F,Y43,BE,2007,40.7
YR,F,Y43,PT,2007,40.6
YR,F,Y44,BE,2007,39.7
YR,F,Y44,PT,2007,39.6
YR,F,Y45,BE,2007,38.8
YR,F,Y45,PT,2007,38.7
YR,F,Y46,BE,2007,37.8
YR,F,Y46,PT,2007,37.7
YR,F,Y47,BE,2007,36.9
YR,F,Y47,PT,2007,36.8
YR,F,Y48,BE,2007,36.0
YR,F,Y48,PT,2007,35.9
YR,F,Y49,BE,2007,35.1
YR,F,Y49,PT,2007,34.9
YR,F,Y5,BE,2007,77.9
YR,F,Y5,PT,2007,77.8
YR,F,Y50,BE,2007,34.1
YR,F,Y50,PT,2007,34.0
YR,F,Y51,BE,2007,33.2
YR,F,Y51,PT,2007,33.1
YR,F,Y52,BE,2007,32.3
YR,F,Y52,PT,2007,32.1
YR,F,Y53,BE,2007,31.4
YR,F,Y53,PT,2007,31.2
YR,F,Y54,BE,2007,30.5
YR,F,Y54,PT,2007,30.3
YR,F,Y55,BE,2007,29.6
YR,F,Y55,PT,2007,29.4
YR,F,Y56,BE,2007,28.8
YR,F,Y56,PT,2007,28.5
YR,F,Y57,BE,2007,27.9
YR,F,Y57,PT,2007,27.6
YR,F,Y58,BE,2007,27.0
YR,F,Y58,PT,2007,26.6
YR,F,Y59,BE,2007,26.1
YR,F,Y59,PT,2007,25.8
YR,F,Y6,BE,2007,76.9
YR,F,Y6,PT,2007,76.8
YR,F,Y60,BE,2007,25.3
YR,F,Y60,PT,2007,24.9
YR,F,Y61,BE,2007,24.4
YR,F,Y61,PT,2007,24.0
YR,F,Y62,BE,2007,23.5
YR,F,Y62,PT,2007,23.1
YR,F,Y63,BE,2007,22.7
YR,F,Y63,PT,2007,22.2
YR,F,Y64,BE,2007,21.8
YR,F,Y64,PT,2007,21.3
YR,F,Y65,BE,2007,21.0
YR,F,Y65,PT,2007,20.4
YR,F,Y66,BE,2007,20.2
YR,F,Y66,PT,2007,19.6
YR,F,Y67,BE,2007,19.3
YR,F,Y67,PT,2007,18.7
YR,F,Y68,BE,2007,18.5
YR,F,Y68,PT,2007,17.9
YR,F,Y69,BE,2007,17.7
YR,F,Y69,PT,2007,17.0
YR,F,Y7,BE,2007,75.9
YR,F,Y7,PT,2007,75.8
YR,F,Y70,BE,2007,16.9
YR,F,Y70,PT,2007,16.2
YR,F,Y71,BE,2007,16.1
YR,F,Y71,PT,2007,15.4
YR,F,Y72,BE,2007,15.3
YR,F,Y72,PT,2007,14.6
YR,F,Y73,BE,2007,14.5
YR,F,Y73,PT,2007,13.8
YR,F,Y74,BE,2007,13.8
YR,F,Y74,PT,2007,13.1
YR,F,Y75,BE,2007,13.0
YR,F,Y75,PT,2007,12.3
YR,F,Y76,BE,2007,12.3
YR,F,Y76,PT,2007,11.6
YR,F,Y77,BE,2007,11.6
YR,F,Y77,PT,2007,10.9
YR,F,Y78,BE,2007,10.9
YR,F,Y78,PT,2007,10.2
YR,F,Y79,BE,2007,10.3
YR,F,Y79,PT,2007,9.6
YR,F,Y8,BE,2007,75.0
YR,F,Y8,PT,2007,74.8
YR,F,Y80,BE,2007,9.6
YR,F,Y80,PT,2007,8.9
YR,F,Y81,BE,2007,9.0
YR,F,Y81,PT,2007,8.4
YR,F,Y82,BE,2007,8.4
YR,F,Y82,PT,2007,7.8
YR,F,Y83,BE,2007,7.9
YR,F,Y83,PT,2007,7.3
YR,F,Y84,BE,2007,7.4
YR,F,Y84,PT,2007,6.8
YR,F,Y9,BE,2007,74.0
YR,F,Y9,PT,2007,73.8
YR,F,Y_GE85,BE,2007,6.9
YR,F,Y_GE85,PT,2007,6.3
YR,F,Y_LT1,BE,2007,82.6
YR,F,Y_LT1,PT,2007,82.5
YR,M,Y1,BE,2007,76.4
YR,M,Y1,PT,2007,75.2
YR,M,Y10,BE,2007,67.5
YR,M,Y10,PT,2007,66.3
YR,M,Y11,BE,2007,66.5
YR,M,Y11,PT,2007,65.3
YR,M,Y12,BE,2007,65.5
YR,M,Y12,PT,2007,64.3
YR,M,Y13,BE,2007,64.6
YR,M,Y13,PT,2007,63.3
YR,M,Y14,BE,2007,63.6
YR,M,Y14,PT,2007,62.3
YR,M,Y15,BE,2007,62.6
YR,M,Y15,PT,2007,61.3
YR,M,Y16,BE,2007,61.6
YR,M,Y16,PT,2007,60.4
YR,M,Y17,BE,2007,60.6
YR,M,Y17,PT,2007,59.4
YR,M,Y18,BE,2007,59.6
YR,M,Y18,PT,2007,58.4
YR,M,Y19,BE,2007,58.7
YR,M,Y19,PT,2007,57.5
YR,M,Y2,BE,2007,75.4
YR,M,Y2,PT,2007,74.2
YR,M,Y20,BE,2007,57.7
YR,M,Y20,PT,2007,56.5
YR,M,Y21,BE,2007,56.8
YR,M,Y21,PT,2007,55.5
YR,M,Y22,BE,2007,55.8
YR,M,Y22,PT,2007,54.6
YR,M,Y23,BE,2007,54.9
YR,M,Y23,PT,2007,53.6
YR,M,Y24,BE,2007,53.9
YR,M,Y24,PT,2007,52.7
YR,M,Y25,BE,2007,53.0
YR,M,Y25,PT,2007,51.7
YR,M,Y26,BE,2007,52.0
YR,M,Y26,PT,2007,50.8
YR,M,Y27,BE,2007,51.1
YR,M,Y27,PT,2007,49.8
YR,M,Y28,BE,2007,50.1
YR,M,Y28,PT,2007,48.9
YR,M,Y29,BE,2007,49.1
YR,M,Y29,PT,2007,47.9
YR,M,Y3,BE,2007,74.5
YR,M,Y3,PT,2007,73.2
YR,M,Y30,BE,2007,48.2
YR,M,Y30,PT,2007,47.0
YR,M,Y31,BE,2007,47.2
YR,M,Y31,PT,2007,46.0
YR,M,Y32,BE,2007,46.3
YR,M,Y32,PT,2007,45.1
YR,M,Y33,BE,2007,45.3
YR,M,Y33,PT,2007,44.1
YR,M,Y34,BE,2007,44.4
YR,M,Y34,PT,2007,43.2
YR,M,Y35,BE,2007,43.4
YR,M,Y35,PT,2007,42.3
YR,M,Y36,BE,2007,42.5
YR,M,Y36,PT,2007,41.3
YR,M,Y37,BE,2007,41.5
YR,M,Y37,PT,2007,40.4
YR,M,Y38,BE,2007,40.6
YR,M,Y38,PT,2007,39.5
YR,M,Y39,BE,2007,39.6
YR,M,Y39,PT,2007,38.6
YR,M,Y4,BE,2007,73.5
YR,M,Y4,PT,2007,72.2
YR,M,Y40,BE,2007,38.7
YR,M,Y40,PT,2007,37.7
YR,M,Y41,BE,2007,37.7
YR,M,Y41,PT,2007,36.7
YR,M,Y42,BE,2007,36.8
YR,M,Y42,PT,2007,35.8
YR,M,Y43,BE,2007,35.9
YR,M,Y43,PT,2007,35.0
YR,M,Y44,BE,2007,34.9
YR,M,Y44,PT,2007,34.1
YR,M,Y45,BE,2007,34.0
YR,M,Y45,PT,2007,33.2
YR,M,Y46,BE,2007,33.1
YR,M,Y46,PT,2007,32.3
YR,M,Y47,BE,2007,32.2
YR,M,Y47,PT,2007,31.4
YR,M,Y48,BE,2007,31.3
YR,M,Y48,PT,2007,30.5
YR,M,Y49,BE,2007,30.4
YR,M,Y49,PT,2007,29.7
YR,M,Y5,BE,2007,72.5
YR,M,Y5,PT,2007,71.2
YR,M,Y50,BE,2007,29.5
YR,M,Y50,PT,2007,28.9
YR,M,Y51,BE,2007,28.6
YR,M,Y51,PT,2007,28.0
YR,M,Y52,BE,2007,27.8
YR,M,Y52,PT,2007,27.2
YR,M,Y53,BE,2007,26.9
YR,M,Y53,PT,2007,26.4
YR,M,Y54,BE,2007,26.1
YR,M,Y54,PT,2007,25.5
YR,M,Y55,BE,2007,25.2
YR,M,Y55,PT,2007,24.7
YR,M,Y56,BE,2007,24.4
YR,M,Y56,PT,2007,23.9
YR,M,Y57,BE,2007,23.6
YR,M,Y57,PT,2007,23.1
YR,M,Y58,BE,2007,22.8
YR,M,Y58,PT,2007,22.3
YR,M,Y59,BE,2007,21.9
YR,M,Y59,PT,2007,21.5
YR,M,Y6,BE,2007,71.5
YR,M,Y6,PT,2007,70.3
YR,M,Y60,BE,2007,21.1
YR,M,Y60,PT,2007,20.7
YR,M,Y61,BE,2007,20.4
YR,M,Y61,PT,2007,19.9
YR,M,Y62,BE,2007,19.6
YR,M,Y62,PT,2007,19.1
YR,M,Y63,BE,2007,18.8
YR,M,Y63,PT,2007,18.4
YR,M,Y64,BE,2007,18.1
YR,M,Y64,PT,2007,17.6
YR,M,Y65,BE,2007,17.3
YR,M,Y65,PT,2007,16.8
YR,M,Y66,BE,2007,16.6
YR,M,Y66,PT,2007,16.1
YR,M,Y67,BE,2007,15.9
YR,M,Y67,PT,2007,15.4
YR,M,Y68,BE,2007,15.1
YR,M,Y68,PT,2007,14.6
YR,M,Y69,BE,2007,14.4
YR,M,Y69,PT,2007,13.9
YR,M,Y7,BE,2007,70.5
YR,M,Y7,PT,2007,69.3
YR,M,Y70,BE,2007,13.8
YR,M,Y70,PT,2007,13.2
YR,M,Y71,BE,2007,13.1
YR,M,Y71,PT,2007,12.6
YR,M,Y72,BE,2007,12.4
YR,M,Y72,PT,2007,11.9
YR,M,Y73,BE,2007,11.7
YR,M,Y73,PT,2007,11.3
YR,M,Y74,BE,2007,11.1
YR,M,Y74,PT,2007,10.7
YR,M,Y75,BE,2007,10.5
YR,M,Y75,PT,2007,10.1
YR,M,Y76,BE,2007,9.9
YR,M,Y76,PT,2007,9.5
YR,M,Y77,BE,2007,9.4
YR,M,Y77,PT,2007,8.9
YR,M,Y78,BE,2007,8.8
YR,M,Y78,PT,2007,8.4
YR,M,Y79,BE,2007,8.3
YR,M,Y79,PT,2007,7.9
YR,M,Y8,BE,2007,69.5
YR,M,Y8,PT,2007,68.3
YR,M,Y80,BE,2007,7.8
YR,M,Y80,PT,2007,7.4
YR,M,Y81,BE,2007,7.3
YR,M,Y81,PT,2007,6.9
YR,M,Y82,BE,2007,6.9
YR,M,Y82,PT,2007,6.5
YR,M,Y83,BE,2007,6.5
YR,M,Y83,PT,2007,6.1
YR,M,Y84,BE,2007,6.1
YR,M,Y84,PT,2007,5.8
YR,M,Y9,BE,2007,68.5
YR,M,Y9,PT,2007,67.3
YR,M,Y_GE85,BE,2007,5.7
YR,M,Y_GE85,PT,2007,5.4
YR,M,Y_LT1,BE,2007,77.1
YR,M,Y_LT1,PT,2007,75.9
YR,T,Y1,BE,2007,79.2
YR,T,Y1,PT,2007,78.5
YR,T,Y10,BE,2007,70.3
YR,T,Y10,PT,2007,69.6
YR,T,Y11,BE,2007,69.3
YR,T,Y11,PT,2007,68.6
YR,T,Y12,BE,2007,68.3
YR,T,Y12,PT,2007,67.6
YR,T,Y13,BE,2007,67.3
YR,T,Y13,PT,2007,66.7
YR,T,Y14,BE,2007,66.3
YR,T,Y14,PT,2007,65.7
YR,T,Y15,BE,2007,65.4
YR,T,Y15,PT,2007,64.7
YR,T,Y16,BE,2007,64.4
YR,T,Y16,PT,2007,63.7
YR,T,Y17,BE,2007,63.4
YR,T,Y17,PT,2007,62.7
YR,T,Y18,BE,2007,62.4
YR,T,Y18,PT,2007,61.7
YR,T,Y19,BE,2007,61.4
YR,T,Y19,PT,2007,60.8
YR,T,Y2,BE,2007,78.2
YR,T,Y2,PT,2007,77.5
YR,T,Y20,BE,2007,60.5
YR,T,Y20,PT,2007,59.8
YR,T,Y21,BE,2007,59.5
YR,T,Y21,PT,2007,58.8
YR,T,Y22,BE,2007,58.5
YR,T,Y22,PT,2007,57.9
YR,T,Y23,BE,2007,57.6
YR,T,Y23,PT,2007,56.9
YR,T,Y24,BE,2007,56.6
YR,T,Y24,PT,2007,55.9
YR,T,Y25,BE,2007,55.6
YR,T,Y25,PT,2007,55.0
YR,T,Y26,BE,2007,54.7
YR,T,Y26,PT,2007,54.0
YR,T,Y27,BE,2007,53.7
YR,T,Y27,PT,2007,53.0
YR,T,Y28,BE,2007,52.7
YR,T,Y28,PT,2007,52.1
YR,T,Y29,BE,2007,51.8
YR,T,Y29,PT,2007,51.1
YR,T,Y3,BE,2007,77.3
YR,T,Y3,PT,2007,76.6
YR,T,Y30,BE,2007,50.8
YR,T,Y30,PT,2007,50.1
YR,T,Y31,BE,2007,49.8
YR,T,Y31,PT,2007,49.2
YR,T,Y32,BE,2007,48.9
YR,T,Y32,PT,2007,48.2
YR,T,Y33,BE,2007,47.9
YR,T,Y33,PT,2007,47.2
YR,T,Y34,BE,2007,46.9
YR,T,Y34,PT,2007,46.3
YR,T,Y35,BE,2007,46.0
YR,T,Y35,PT,2007,45.3
YR,T,Y36,BE,2007,45.0
YR,T,Y36,PT,2007,44.4
YR,T,Y37,BE,2007,44.1
YR,T,Y37,PT,2007,43.5
YR,T,Y38,BE,2007,43.1
YR,T,Y38,PT,2007,42.5
YR,T,Y39,BE,2007,42.1
YR,T,Y39,PT,2007,41.6
YR,T,Y4,BE,2007,76.3
YR,T,Y4,PT,2007,75.6
YR,T,Y40,BE,2007,41.2
YR,T,Y40,PT,2007,40.6
YR,T,Y41,BE,2007,40.2
YR,T,Y41,PT,2007,39.7
YR,T,Y42,BE,2007,39.3
YR,T,Y42,PT,2007,38.8
YR,T,Y43,BE,2007,38.4
YR,T,Y43,PT,2007,37.9
YR,T,Y44,BE,2007,37.4
YR,T,Y44,PT,2007,36.9
YR,T,Y45,BE,2007,36.5
YR,T,Y45,PT,2007,36.0
YR,T,Y46,BE,2007,35.6
YR,T,Y46,PT,2007,35.1
YR,T,Y47,BE,2007,34.6
YR,T,Y47,PT,2007,34.2
YR,T,Y48,BE,2007,33.7
YR,T,Y48,PT,2007,33.3
YR,T,Y49,BE,2007,32.8
YR,T,Y49,PT,2007,32.4
YR,T,Y5,BE,2007,75.3
YR,T,Y5,PT,2007,74.6
YR,T,Y50,BE,2007,31.9
YR,T,Y50,PT,2007,31.5
YR,T,Y51,BE,2007,31.0
YR,T,Y51,PT,2007,30.6
